filename,width,height,class,xmin,ymin,xmax,ymax
naver_0178_jpg.rf.41fcead95550bbb2700f4359d561daa1.jpg,640,640,Tahu,514,270,602,353
naver_0178_jpg.rf.41fcead95550bbb2700f4359d561daa1.jpg,640,640,Tahu,374,94,441,171
naver_0178_jpg.rf.41fcead95550bbb2700f4359d561daa1.jpg,640,640,Tahu,173,154,253,219
16-Copy_jpg.rf.49445a1648072f418de96c9a36f2097a.jpg,640,640,Ikan-Lele,4,14,625,278
16-Copy_jpg.rf.49445a1648072f418de96c9a36f2097a.jpg,640,640,Ikan-Lele,5,158,622,640
IMG20230618165555_jpg.rf.8ca9cad752366a00b0363f602fb3a3d2.jpg,640,640,Udang,209,39,288,113
IMG20230618165555_jpg.rf.8ca9cad752366a00b0363f602fb3a3d2.jpg,640,640,Udang,165,112,257,183
IMG20230618165555_jpg.rf.8ca9cad752366a00b0363f602fb3a3d2.jpg,640,640,Udang,29,176,237,206
IMG20230618165555_jpg.rf.8ca9cad752366a00b0363f602fb3a3d2.jpg,640,640,Udang,108,244,292,275
IMG20230618165555_jpg.rf.8ca9cad752366a00b0363f602fb3a3d2.jpg,640,640,Udang,55,238,156,329
IMG20230618165555_jpg.rf.8ca9cad752366a00b0363f602fb3a3d2.jpg,640,640,Udang,275,67,354,152
IMG20230618165555_jpg.rf.8ca9cad752366a00b0363f602fb3a3d2.jpg,640,640,Udang,251,143,350,232
IMG20230618165555_jpg.rf.8ca9cad752366a00b0363f602fb3a3d2.jpg,640,640,Udang,345,105,443,151
IMG20230618165555_jpg.rf.8ca9cad752366a00b0363f602fb3a3d2.jpg,640,640,Udang,348,159,470,193
IMG20230618165555_jpg.rf.8ca9cad752366a00b0363f602fb3a3d2.jpg,640,640,Udang,411,53,475,155
IMG20230618165555_jpg.rf.8ca9cad752366a00b0363f602fb3a3d2.jpg,640,640,Udang,481,182,513,290
IMG20230618165555_jpg.rf.8ca9cad752366a00b0363f602fb3a3d2.jpg,640,640,Udang,338,214,478,253
IMG20230618165555_jpg.rf.8ca9cad752366a00b0363f602fb3a3d2.jpg,640,640,Udang,333,253,487,303
IMG20230618165555_jpg.rf.8ca9cad752366a00b0363f602fb3a3d2.jpg,640,640,Udang,331,303,469,338
IMG20230618165555_jpg.rf.8ca9cad752366a00b0363f602fb3a3d2.jpg,640,640,Udang,251,277,375,315
IMG20230618165555_jpg.rf.8ca9cad752366a00b0363f602fb3a3d2.jpg,640,640,Udang,257,204,363,270
IMG20230618165555_jpg.rf.8ca9cad752366a00b0363f602fb3a3d2.jpg,640,640,Udang,340,367,468,432
IMG20230618165555_jpg.rf.8ca9cad752366a00b0363f602fb3a3d2.jpg,640,640,Udang,165,343,363,402
IMG20230618165555_jpg.rf.8ca9cad752366a00b0363f602fb3a3d2.jpg,640,640,Udang,71,416,271,456
IMG20230618165555_jpg.rf.8ca9cad752366a00b0363f602fb3a3d2.jpg,640,640,Udang,239,429,363,560
IMG20230618165555_jpg.rf.8ca9cad752366a00b0363f602fb3a3d2.jpg,640,640,Udang,498,461,557,631
IMG20230618165555_jpg.rf.8ca9cad752366a00b0363f602fb3a3d2.jpg,640,640,Udang,314,474,479,508
IMG20230618165555_jpg.rf.8ca9cad752366a00b0363f602fb3a3d2.jpg,640,640,Udang,435,430,540,516
IMG20230618165555_jpg.rf.8ca9cad752366a00b0363f602fb3a3d2.jpg,640,640,Udang,504,387,624,478
IMG20230618165555_jpg.rf.8ca9cad752366a00b0363f602fb3a3d2.jpg,640,640,Udang,468,274,513,424
IMG20230618165555_jpg.rf.8ca9cad752366a00b0363f602fb3a3d2.jpg,640,640,Udang,500,319,579,399
IMG20230618165555_jpg.rf.8ca9cad752366a00b0363f602fb3a3d2.jpg,640,640,Udang,514,188,603,274
IMG20230618165555_jpg.rf.8ca9cad752366a00b0363f602fb3a3d2.jpg,640,640,Udang,505,210,576,284
IMG20230618165555_jpg.rf.8ca9cad752366a00b0363f602fb3a3d2.jpg,640,640,Udang,410,147,510,178
IMG_7781_jpg.rf.61a8957d57ff48bb0a09dcd7705c8ab6.jpg,640,640,Telur-Ayam-Broiler,140,131,480,469
Patin-88-_jpg.rf.b1756a9f9e376c017aab3cb1a6ba9fbb.jpg,640,640,Ikan-Patin,20,246,608,492
IMG_7761_jpg.rf.269007cdc8f3ccf4b1c89b6194db2a61.jpg,640,640,Telur-Ayam-Broiler,167,154,512,494
download-31-_jpeg.rf.62f070b255a2846959142372cef04f20.jpg,640,640,Ikan-Lele,97,135,565,611
download-31-_jpeg.rf.62f070b255a2846959142372cef04f20.jpg,640,640,Ikan-Lele,56,136,612,414
download-31-_jpeg.rf.62f070b255a2846959142372cef04f20.jpg,640,640,Ikan-Lele,28,55,589,296
e73fd343-23c7-48a3-b220-ce17c33f0b0e_jpg.rf.b266863b77470be6609858edd1bfca75.jpg,640,640,Tempe,32,175,615,485
naver_0214_jpg.rf.0dc96fcea59f5df6f7990e166958bf90.jpg,640,640,Tahu,167,205,247,311
naver_0214_jpg.rf.0dc96fcea59f5df6f7990e166958bf90.jpg,640,640,Tahu,164,309,257,389
naver_0214_jpg.rf.0dc96fcea59f5df6f7990e166958bf90.jpg,640,640,Tahu,240,354,332,431
naver_0214_jpg.rf.0dc96fcea59f5df6f7990e166958bf90.jpg,640,640,Tahu,209,419,305,499
naver_0214_jpg.rf.0dc96fcea59f5df6f7990e166958bf90.jpg,640,640,Tahu,308,418,406,508
naver_0214_jpg.rf.0dc96fcea59f5df6f7990e166958bf90.jpg,640,640,Tahu,379,331,484,424
naver_0214_jpg.rf.0dc96fcea59f5df6f7990e166958bf90.jpg,640,640,Tahu,399,253,490,343
naver_0214_jpg.rf.0dc96fcea59f5df6f7990e166958bf90.jpg,640,640,Tahu,309,270,405,369
naver_0214_jpg.rf.0dc96fcea59f5df6f7990e166958bf90.jpg,640,640,Tahu,261,230,345,312
naver_0214_jpg.rf.0dc96fcea59f5df6f7990e166958bf90.jpg,640,640,Tahu,230,171,316,265
naver_0214_jpg.rf.0dc96fcea59f5df6f7990e166958bf90.jpg,640,640,Tahu,305,168,391,244
naver_0214_jpg.rf.0dc96fcea59f5df6f7990e166958bf90.jpg,640,640,Tahu,224,107,317,188
naver_0214_jpg.rf.0dc96fcea59f5df6f7990e166958bf90.jpg,640,640,Tahu,312,92,402,173
naver_0214_jpg.rf.0dc96fcea59f5df6f7990e166958bf90.jpg,640,640,Tahu,386,128,490,248
Patin-75-_jpg.rf.db1c2a2a3361de9a5b58e2e14af5953c.jpg,640,640,Ikan-Patin,21,102,637,540
naver_0185_jpg.rf.5cd1d65471368436a5468732a5e07ef1.jpg,640,640,Tahu,32,323,142,535
naver_0185_jpg.rf.5cd1d65471368436a5468732a5e07ef1.jpg,640,640,Tahu,127,315,211,527
naver_0185_jpg.rf.5cd1d65471368436a5468732a5e07ef1.jpg,640,640,Tahu,196,325,264,553
naver_0185_jpg.rf.5cd1d65471368436a5468732a5e07ef1.jpg,640,640,Tahu,241,329,317,557
naver_0185_jpg.rf.5cd1d65471368436a5468732a5e07ef1.jpg,640,640,Tahu,320,338,394,581
naver_0185_jpg.rf.5cd1d65471368436a5468732a5e07ef1.jpg,640,640,Tahu,387,331,455,571
naver_0185_jpg.rf.5cd1d65471368436a5468732a5e07ef1.jpg,640,640,Tahu,445,347,543,562
naver_0185_jpg.rf.5cd1d65471368436a5468732a5e07ef1.jpg,640,640,Tahu,479,287,570,465
naver_0185_jpg.rf.5cd1d65471368436a5468732a5e07ef1.jpg,640,640,Tahu,525,228,615,370
naver_0185_jpg.rf.5cd1d65471368436a5468732a5e07ef1.jpg,640,640,Tahu,0,263,147,423
naver_0185_jpg.rf.5cd1d65471368436a5468732a5e07ef1.jpg,640,640,Tahu,0,191,122,274
naver_0185_jpg.rf.5cd1d65471368436a5468732a5e07ef1.jpg,640,640,Tahu,0,144,104,221
naver_0185_jpg.rf.5cd1d65471368436a5468732a5e07ef1.jpg,640,640,Tahu,25,52,143,144
naver_0185_jpg.rf.5cd1d65471368436a5468732a5e07ef1.jpg,640,640,Tahu,124,63,222,121
naver_0185_jpg.rf.5cd1d65471368436a5468732a5e07ef1.jpg,640,640,Tahu,411,21,505,134
naver_0185_jpg.rf.5cd1d65471368436a5468732a5e07ef1.jpg,640,640,Tahu,513,124,640,210
naver_0185_jpg.rf.5cd1d65471368436a5468732a5e07ef1.jpg,640,640,Tahu,496,104,604,162
naver_0185_jpg.rf.5cd1d65471368436a5468732a5e07ef1.jpg,640,640,Tahu,496,49,594,123
naver_0185_jpg.rf.5cd1d65471368436a5468732a5e07ef1.jpg,640,640,Tahu,546,195,640,308
WIN_20230618_16_39_37_Pro_jpg.rf.0e872f18a6f2413a39fc27d5cebc5da7.jpg,640,640,Udang,254,117,389,455
WIN_20230618_16_39_37_Pro_jpg.rf.0e872f18a6f2413a39fc27d5cebc5da7.jpg,640,640,Udang,65,21,353,169
WIN_20230618_16_39_37_Pro_jpg.rf.0e872f18a6f2413a39fc27d5cebc5da7.jpg,640,640,Udang,10,198,104,504
WIN_20230618_16_39_37_Pro_jpg.rf.0e872f18a6f2413a39fc27d5cebc5da7.jpg,640,640,Udang,76,173,255,459
WIN_20230618_16_39_37_Pro_jpg.rf.0e872f18a6f2413a39fc27d5cebc5da7.jpg,640,640,Udang,82,303,233,517
WIN_20230618_16_39_37_Pro_jpg.rf.0e872f18a6f2413a39fc27d5cebc5da7.jpg,640,640,Udang,327,240,582,292
WIN_20230618_16_39_37_Pro_jpg.rf.0e872f18a6f2413a39fc27d5cebc5da7.jpg,640,640,Udang,384,77,639,285
WIN_20230618_16_39_37_Pro_jpg.rf.0e872f18a6f2413a39fc27d5cebc5da7.jpg,640,640,Udang,199,423,428,593
WIN_20230618_16_39_37_Pro_jpg.rf.0e872f18a6f2413a39fc27d5cebc5da7.jpg,640,640,Udang,345,360,624,412
WIN_20230618_16_39_37_Pro_jpg.rf.0e872f18a6f2413a39fc27d5cebc5da7.jpg,640,640,Udang,372,411,573,633
naver_0153_jpg.rf.47b8cc58b9c40d99288a72cf0cb8c011.jpg,640,640,Tahu,159,131,403,477
naver_0153_jpg.rf.47b8cc58b9c40d99288a72cf0cb8c011.jpg,640,640,Tahu,271,358,507,603
naver_0153_jpg.rf.47b8cc58b9c40d99288a72cf0cb8c011.jpg,640,640,Tahu,201,472,341,613
naver_0153_jpg.rf.47b8cc58b9c40d99288a72cf0cb8c011.jpg,640,640,Tahu,106,359,229,551
naver_0153_jpg.rf.47b8cc58b9c40d99288a72cf0cb8c011.jpg,640,640,Tahu,304,143,488,397
naver_0153_jpg.rf.47b8cc58b9c40d99288a72cf0cb8c011.jpg,640,640,Tahu,466,388,574,529
naver_0153_jpg.rf.47b8cc58b9c40d99288a72cf0cb8c011.jpg,640,640,Tahu,481,206,567,408
WIN_20230704_18_16_28_Pro_jpg.rf.75eaa12c703974cfc19eff650707b522.jpg,640,640,Udang,455,203,580,319
WIN_20230704_18_16_28_Pro_jpg.rf.75eaa12c703974cfc19eff650707b522.jpg,640,640,Udang,351,69,470,213
WIN_20230704_18_16_28_Pro_jpg.rf.75eaa12c703974cfc19eff650707b522.jpg,640,640,Udang,249,29,330,144
WIN_20230704_18_16_28_Pro_jpg.rf.75eaa12c703974cfc19eff650707b522.jpg,640,640,Udang,233,143,345,229
WIN_20230704_18_16_28_Pro_jpg.rf.75eaa12c703974cfc19eff650707b522.jpg,640,640,Udang,64,69,174,237
WIN_20230704_18_16_28_Pro_jpg.rf.75eaa12c703974cfc19eff650707b522.jpg,640,640,Udang,99,223,271,295
WIN_20230704_18_16_28_Pro_jpg.rf.75eaa12c703974cfc19eff650707b522.jpg,640,640,Udang,5,219,117,355
WIN_20230704_18_16_28_Pro_jpg.rf.75eaa12c703974cfc19eff650707b522.jpg,640,640,Udang,122,322,197,453
WIN_20230704_18_16_28_Pro_jpg.rf.75eaa12c703974cfc19eff650707b522.jpg,640,640,Udang,233,294,318,419
WIN_20230704_18_16_28_Pro_jpg.rf.75eaa12c703974cfc19eff650707b522.jpg,640,640,Udang,295,391,397,535
WIN_20230704_18_16_28_Pro_jpg.rf.75eaa12c703974cfc19eff650707b522.jpg,640,640,Udang,347,276,495,364
WIN_20230704_18_16_28_Pro_jpg.rf.75eaa12c703974cfc19eff650707b522.jpg,640,640,Udang,399,389,563,458
WIN_20230704_18_16_28_Pro_jpg.rf.75eaa12c703974cfc19eff650707b522.jpg,640,640,Udang,434,454,582,566
naver_0197_jpg.rf.aed21404ef2d416be4af1dc28207fe20.jpg,640,640,Tahu,39,169,117,429
naver_0197_jpg.rf.aed21404ef2d416be4af1dc28207fe20.jpg,640,640,Tahu,99,261,173,514
naver_0197_jpg.rf.aed21404ef2d416be4af1dc28207fe20.jpg,640,640,Tahu,98,112,164,272
naver_0197_jpg.rf.aed21404ef2d416be4af1dc28207fe20.jpg,640,640,Tahu,154,196,212,376
naver_0197_jpg.rf.aed21404ef2d416be4af1dc28207fe20.jpg,640,640,Tahu,146,357,220,633
naver_0197_jpg.rf.aed21404ef2d416be4af1dc28207fe20.jpg,640,640,Tahu,202,278,276,517
naver_0197_jpg.rf.aed21404ef2d416be4af1dc28207fe20.jpg,640,640,Tahu,193,443,304,640
naver_0197_jpg.rf.aed21404ef2d416be4af1dc28207fe20.jpg,640,640,Tahu,266,416,360,640
naver_0197_jpg.rf.aed21404ef2d416be4af1dc28207fe20.jpg,640,640,Tahu,240,210,322,442
naver_0197_jpg.rf.aed21404ef2d416be4af1dc28207fe20.jpg,640,640,Tahu,197,140,246,304
naver_0197_jpg.rf.aed21404ef2d416be4af1dc28207fe20.jpg,640,640,Tahu,144,44,208,216
naver_0197_jpg.rf.aed21404ef2d416be4af1dc28207fe20.jpg,640,640,Tahu,180,0,241,144
naver_0197_jpg.rf.aed21404ef2d416be4af1dc28207fe20.jpg,640,640,Tahu,221,33,309,224
naver_0197_jpg.rf.aed21404ef2d416be4af1dc28207fe20.jpg,640,640,Tahu,290,127,382,351
naver_0197_jpg.rf.aed21404ef2d416be4af1dc28207fe20.jpg,640,640,Tahu,237,0,309,98
naver_0197_jpg.rf.aed21404ef2d416be4af1dc28207fe20.jpg,640,640,Tahu,299,0,366,174
naver_0197_jpg.rf.aed21404ef2d416be4af1dc28207fe20.jpg,640,640,Tahu,344,76,434,295
naver_0197_jpg.rf.aed21404ef2d416be4af1dc28207fe20.jpg,640,640,Tahu,400,109,514,373
naver_0197_jpg.rf.aed21404ef2d416be4af1dc28207fe20.jpg,640,640,Tahu,347,244,465,469
naver_0197_jpg.rf.aed21404ef2d416be4af1dc28207fe20.jpg,640,640,Tahu,297,318,409,602
Patin-86-_jpg.rf.47595b878adb17dd50fc4076f1a64cd0.jpg,640,640,Ikan-Patin,17,116,629,574
v_jpg.rf.ebe411d01d06d8426d3c1c7a03e7fd95.jpg,640,640,Ikan-Nila,6,159,640,477
cara-bungkus-tempe-mendoan-foto-resep-utama_jpg.rf.e9cd5ebe4c16f4a1ab6d0197624f7fa2.jpg,640,640,Tempe,61,44,561,522
WIN_20230705_13_13_41_Pro_jpg.rf.84800c45ae7508759af42bad45ab5ce5.jpg,640,640,Udang,66,0,124,139
WIN_20230705_13_13_41_Pro_jpg.rf.84800c45ae7508759af42bad45ab5ce5.jpg,640,640,Udang,154,29,282,78
WIN_20230705_13_13_41_Pro_jpg.rf.84800c45ae7508759af42bad45ab5ce5.jpg,640,640,Udang,290,0,405,42
WIN_20230705_13_13_41_Pro_jpg.rf.84800c45ae7508759af42bad45ab5ce5.jpg,640,640,Udang,185,61,321,180
WIN_20230705_13_13_41_Pro_jpg.rf.84800c45ae7508759af42bad45ab5ce5.jpg,640,640,Udang,130,54,229,179
WIN_20230705_13_13_41_Pro_jpg.rf.84800c45ae7508759af42bad45ab5ce5.jpg,640,640,Udang,101,169,209,264
WIN_20230705_13_13_41_Pro_jpg.rf.84800c45ae7508759af42bad45ab5ce5.jpg,640,640,Udang,48,218,117,360
WIN_20230705_13_13_41_Pro_jpg.rf.84800c45ae7508759af42bad45ab5ce5.jpg,640,640,Udang,44,351,123,440
WIN_20230705_13_13_41_Pro_jpg.rf.84800c45ae7508759af42bad45ab5ce5.jpg,640,640,Udang,140,290,226,420
WIN_20230705_13_13_41_Pro_jpg.rf.84800c45ae7508759af42bad45ab5ce5.jpg,640,640,Udang,220,396,326,470
WIN_20230705_13_13_41_Pro_jpg.rf.84800c45ae7508759af42bad45ab5ce5.jpg,640,640,Udang,225,263,304,393
WIN_20230705_13_13_41_Pro_jpg.rf.84800c45ae7508759af42bad45ab5ce5.jpg,640,640,Udang,269,209,337,413
WIN_20230705_13_13_41_Pro_jpg.rf.84800c45ae7508759af42bad45ab5ce5.jpg,640,640,Udang,300,178,362,313
WIN_20230705_13_13_41_Pro_jpg.rf.84800c45ae7508759af42bad45ab5ce5.jpg,640,640,Udang,428,28,529,147
WIN_20230705_13_13_41_Pro_jpg.rf.84800c45ae7508759af42bad45ab5ce5.jpg,640,640,Udang,393,119,529,190
WIN_20230705_13_13_41_Pro_jpg.rf.84800c45ae7508759af42bad45ab5ce5.jpg,640,640,Udang,530,185,598,313
WIN_20230705_13_13_41_Pro_jpg.rf.84800c45ae7508759af42bad45ab5ce5.jpg,640,640,Udang,427,191,502,291
WIN_20230705_13_13_41_Pro_jpg.rf.84800c45ae7508759af42bad45ab5ce5.jpg,640,640,Udang,385,339,490,484
WIN_20230705_13_13_41_Pro_jpg.rf.84800c45ae7508759af42bad45ab5ce5.jpg,640,640,Udang,384,457,466,573
WIN_20230705_13_13_41_Pro_jpg.rf.84800c45ae7508759af42bad45ab5ce5.jpg,640,640,Udang,439,506,544,638
WIN_20230705_13_13_41_Pro_jpg.rf.84800c45ae7508759af42bad45ab5ce5.jpg,640,640,Udang,368,562,460,640
WIN_20230705_13_13_41_Pro_jpg.rf.84800c45ae7508759af42bad45ab5ce5.jpg,640,640,Udang,178,479,302,564
WIN_20230705_13_13_41_Pro_jpg.rf.84800c45ae7508759af42bad45ab5ce5.jpg,640,640,Udang,56,450,164,541
WIN_20230705_13_13_41_Pro_jpg.rf.84800c45ae7508759af42bad45ab5ce5.jpg,640,640,Udang,243,572,354,640
WIN_20230705_13_13_41_Pro_jpg.rf.84800c45ae7508759af42bad45ab5ce5.jpg,640,640,Udang,276,537,374,613
istockphoto-185081701-612x612_jpg.rf.ccbed1d9d1e508cea6daea0fbc026bdc.jpg,640,640,Daging-Sapi,100,0,563,638
istockphoto-619670500-612x612_jpg.rf.f1253c24e47482850a5227c267732d91.jpg,640,640,Daging-Sapi,33,43,602,589
b0289df147168e8bd4e45a1cc1a17734_jpg.rf.98b6c8a4ea19cf2e11cb27c347649675.jpg,640,640,Tempe,69,23,471,395
b0289df147168e8bd4e45a1cc1a17734_jpg.rf.98b6c8a4ea19cf2e11cb27c347649675.jpg,640,640,Tempe,255,323,541,569
Ikan_Lele_6_PNG.rf.ef8ba64f2fb93bbd2a69044bbaaf9eb4.jpg,640,640,Ikan-Lele,2,112,640,372
Ikan_Lele_6_PNG.rf.ef8ba64f2fb93bbd2a69044bbaaf9eb4.jpg,640,640,Ikan-Lele,3,228,619,589
tavuk2_15365_jpg.rf.dccd5684500a02b5b4f54a48f7499c27.jpg,640,640,Daging-Ayam,233,110,399,419
tavuk2_15365_jpg.rf.dccd5684500a02b5b4f54a48f7499c27.jpg,640,640,Daging-Ayam,372,306,514,629
tavuk2_15365_jpg.rf.dccd5684500a02b5b4f54a48f7499c27.jpg,640,640,Daging-Ayam,0,168,179,454
IMG_7768_jpg.rf.80e4fc7c9aeb45afe8d7349efb8b49ae.jpg,640,640,Telur-Ayam-Broiler,151,161,502,513
IMG_7770_jpg.rf.951d2704fa97b11fcda6be45088de157.jpg,640,640,Telur-Ayam-Broiler,167,150,506,505
IMG_7774_jpg.rf.39d94c65b03680c812c63428cbb42cf5.jpg,640,640,Telur-Ayam-Broiler,153,126,504,478
tavuk2_16050_jpg.rf.c62c67511bc625b4ac9cf7032f647408.jpg,640,640,Daging-Ayam,295,239,565,410
tavuk2_16050_jpg.rf.c62c67511bc625b4ac9cf7032f647408.jpg,640,640,Daging-Ayam,43,384,199,640
tavuk2_16050_jpg.rf.c62c67511bc625b4ac9cf7032f647408.jpg,640,640,Daging-Ayam,328,507,576,639
images-14-_jpg.rf.cddc00f7668138605970b113c08c7824.jpg,640,640,Tempe,314,99,640,415
images-14-_jpg.rf.cddc00f7668138605970b113c08c7824.jpg,640,640,Tempe,0,95,309,417
naver_0130_jpg.rf.73e349650dfed940b396abfbec1aade8.jpg,640,640,Tahu,87,88,559,532
tavuk2_13550_jpg.rf.8d862281ee3cd1ccfb7ee571d56c4036.jpg,640,640,Daging-Ayam,47,291,169,615
tavuk2_13550_jpg.rf.8d862281ee3cd1ccfb7ee571d56c4036.jpg,640,640,Daging-Ayam,278,220,454,512
Ikan_Kembung_16_jpg.rf.99100381cb1015680d73353df43f1517.jpg,640,640,Ikan-Kembung,3,463,558,640
Ikan_Kembung_16_jpg.rf.99100381cb1015680d73353df43f1517.jpg,640,640,Ikan-Kembung,296,257,640,495
Ikan_Kembung_16_jpg.rf.99100381cb1015680d73353df43f1517.jpg,640,640,Ikan-Kembung,242,1,409,325
Ikan_Kembung_16_jpg.rf.99100381cb1015680d73353df43f1517.jpg,640,640,Ikan-Kembung,132,186,640,357
Ikan_Kembung_16_jpg.rf.99100381cb1015680d73353df43f1517.jpg,640,640,Ikan-Kembung,4,254,354,434
Ikan_Kembung_16_jpg.rf.99100381cb1015680d73353df43f1517.jpg,640,640,Ikan-Kembung,399,96,640,227
Ikan_Kembung_16_jpg.rf.99100381cb1015680d73353df43f1517.jpg,640,640,Ikan-Kembung,106,85,246,273
Ikan_Kembung_16_jpg.rf.99100381cb1015680d73353df43f1517.jpg,640,640,Ikan-Kembung,0,2,264,113
Ikan_Kembung_16_jpg.rf.99100381cb1015680d73353df43f1517.jpg,640,640,Ikan-Kembung,435,2,640,124
IMG_7753_jpg.rf.3476d8f7f75e26a842e16cb1342653ea.jpg,640,640,Telur-Ayam-Broiler,130,154,473,498
istockphoto-508711754-612x612_jpg.rf.03e3881da6fcbf48f0749ea0d76226ed.jpg,640,640,Daging-Sapi,204,0,517,638
Ikan_Kembung_16_jpg.rf.d204c35825f4b44144fb2671f9ea9ecf.jpg,640,640,Ikan-Kembung,292,254,640,498
Ikan_Kembung_16_jpg.rf.d204c35825f4b44144fb2671f9ea9ecf.jpg,640,640,Ikan-Kembung,0,463,554,638
Ikan_Kembung_16_jpg.rf.d204c35825f4b44144fb2671f9ea9ecf.jpg,640,640,Ikan-Kembung,236,0,415,331
Ikan_Kembung_16_jpg.rf.d204c35825f4b44144fb2671f9ea9ecf.jpg,640,640,Ikan-Kembung,138,185,640,365
Ikan_Kembung_16_jpg.rf.d204c35825f4b44144fb2671f9ea9ecf.jpg,640,640,Ikan-Kembung,1,258,365,436
Ikan_Kembung_16_jpg.rf.d204c35825f4b44144fb2671f9ea9ecf.jpg,640,640,Ikan-Kembung,394,93,640,240
Ikan_Kembung_16_jpg.rf.d204c35825f4b44144fb2671f9ea9ecf.jpg,640,640,Ikan-Kembung,105,79,248,257
Ikan_Kembung_16_jpg.rf.d204c35825f4b44144fb2671f9ea9ecf.jpg,640,640,Ikan-Kembung,3,2,280,111
Ikan_Nila_8_PNG.rf.aefe5a5fb957746bcb631e70d6d9a0fa.jpg,640,640,Ikan-Nila,0,163,366,334
Ikan_Nila_8_PNG.rf.aefe5a5fb957746bcb631e70d6d9a0fa.jpg,640,640,Ikan-Nila,1,340,369,549
Ikan_Nila_8_PNG.rf.aefe5a5fb957746bcb631e70d6d9a0fa.jpg,640,640,Ikan-Nila,151,10,627,194
Ikan_Nila_8_PNG.rf.aefe5a5fb957746bcb631e70d6d9a0fa.jpg,640,640,Ikan-Nila,287,139,640,331
Ikan_Nila_8_PNG.rf.aefe5a5fb957746bcb631e70d6d9a0fa.jpg,640,640,Ikan-Nila,240,295,634,479
Ikan_Nila_8_PNG.rf.aefe5a5fb957746bcb631e70d6d9a0fa.jpg,640,640,Ikan-Nila,245,435,638,629
image_jpeg.rf.147150c2c0c60a6a15fc32c8e3e4ac1c.jpg,640,640,Daging-Ayam,76,59,573,563
WIN_20230618_16_38_34_Pro_jpg.rf.87d2bed15b2bdf54ee00f85c4f20d752.jpg,640,640,Udang,396,104,576,350
WIN_20230618_16_38_34_Pro_jpg.rf.87d2bed15b2bdf54ee00f85c4f20d752.jpg,640,640,Udang,264,110,395,459
WIN_20230618_16_38_34_Pro_jpg.rf.87d2bed15b2bdf54ee00f85c4f20d752.jpg,640,640,Udang,65,59,296,231
WIN_20230618_16_38_34_Pro_jpg.rf.87d2bed15b2bdf54ee00f85c4f20d752.jpg,640,640,Udang,130,205,288,447
WIN_20230618_16_38_34_Pro_jpg.rf.87d2bed15b2bdf54ee00f85c4f20d752.jpg,640,640,Udang,381,115,503,350
WIN_20230618_16_38_34_Pro_jpg.rf.87d2bed15b2bdf54ee00f85c4f20d752.jpg,640,640,Udang,341,269,591,429
WIN_20230618_16_38_34_Pro_jpg.rf.87d2bed15b2bdf54ee00f85c4f20d752.jpg,640,640,Udang,250,438,442,594
IMG_2883_JPG_jpg.rf.0d125f63725450a438f3b0d644234a8a.jpg,640,640,Udang,534,158,583,322
IMG_2883_JPG_jpg.rf.0d125f63725450a438f3b0d644234a8a.jpg,640,640,Udang,418,161,513,275
IMG_2883_JPG_jpg.rf.0d125f63725450a438f3b0d644234a8a.jpg,640,640,Udang,228,54,369,159
IMG_2883_JPG_jpg.rf.0d125f63725450a438f3b0d644234a8a.jpg,640,640,Udang,120,129,219,171
IMG_2883_JPG_jpg.rf.0d125f63725450a438f3b0d644234a8a.jpg,640,640,Udang,113,169,223,211
IMG_2883_JPG_jpg.rf.0d125f63725450a438f3b0d644234a8a.jpg,640,640,Udang,273,92,383,208
IMG_2883_JPG_jpg.rf.0d125f63725450a438f3b0d644234a8a.jpg,640,640,Udang,410,82,539,153
IMG_2883_JPG_jpg.rf.0d125f63725450a438f3b0d644234a8a.jpg,640,640,Udang,72,178,127,254
IMG_2883_JPG_jpg.rf.0d125f63725450a438f3b0d644234a8a.jpg,640,640,Udang,120,226,229,296
IMG_2883_JPG_jpg.rf.0d125f63725450a438f3b0d644234a8a.jpg,640,640,Udang,219,196,393,258
IMG_2883_JPG_jpg.rf.0d125f63725450a438f3b0d644234a8a.jpg,640,640,Udang,238,266,320,346
IMG_2883_JPG_jpg.rf.0d125f63725450a438f3b0d644234a8a.jpg,640,640,Udang,125,318,237,418
IMG_2883_JPG_jpg.rf.0d125f63725450a438f3b0d644234a8a.jpg,640,640,Udang,28,244,100,339
IMG_2883_JPG_jpg.rf.0d125f63725450a438f3b0d644234a8a.jpg,640,640,Udang,118,397,212,452
IMG_2883_JPG_jpg.rf.0d125f63725450a438f3b0d644234a8a.jpg,640,640,Udang,94,442,223,528
IMG_2883_JPG_jpg.rf.0d125f63725450a438f3b0d644234a8a.jpg,640,640,Udang,228,374,309,455
IMG_2883_JPG_jpg.rf.0d125f63725450a438f3b0d644234a8a.jpg,640,640,Udang,317,243,415,344
IMG_2883_JPG_jpg.rf.0d125f63725450a438f3b0d644234a8a.jpg,640,640,Udang,277,426,408,505
IMG_2883_JPG_jpg.rf.0d125f63725450a438f3b0d644234a8a.jpg,640,640,Udang,346,373,558,472
IMG_2883_JPG_jpg.rf.0d125f63725450a438f3b0d644234a8a.jpg,640,640,Udang,403,239,503,380
IMG_2883_JPG_jpg.rf.0d125f63725450a438f3b0d644234a8a.jpg,640,640,Udang,267,477,355,573
IMG_2883_JPG_jpg.rf.0d125f63725450a438f3b0d644234a8a.jpg,640,640,Udang,363,475,514,639
